vehicle_speed,driver_age,alcohol_level,traffic_density,weather,road_light,vehicle_type,seatbelt,road_surface,road_alignment,hour,severity
57.985812567205436,32.53079607587394,0.0037277056227454485,medium,clear,daylight,car,0,dry,straight,14,40.270492524674225
81.3412220414991,54.26743799078142,0.012795743249278554,medium,clear,daylight,car,0,dry,straight,4,80.4418479159657
73.89323103362389,16.0,0.4379948728190815,medium,clear,daylight,car,1,dry,straight,3,85.73092803274523
74.48096226886756,49.46982104859252,0.4063144296512924,medium,snow,daylight,car,1,dry,straight,0,93.3851036210118
78.54196082709326,23.758457180487405,0.08840639682364643,low,clear,daylight,car,1,wet,straight,20,61.30574094173235
61.32986386442156,18.535049752764632,0.4433743760236369,medium,clear,daylight,car,1,dry,straight,2,88.77219026189027
62.959735611083936,49.15930556046157,0.1801204260184816,low,clear,dark_lights_on,truck,0,dry,straight,9,57.83893899422262
50.73522156848475,43.78277683081257,0.3278821765157352,medium,clear,daylight,car,1,dry,straight,12,55.011135535992906
55.25890715959425,50.05422442857428,0.11152443021621145,medium,rain,daylight,car,1,wet,straight,6,38.556998828707506
69.23656724656712,44.60842337054692,0.024071894015600767,high,clear,dark_lights_on,car,1,dry,straight,13,36.42950419421132
78.05826655753225,59.71814002084882,0.11373581910737894,medium,clear,dark_lights_on,car,0,dry,straight,12,52.282313682635085
57.90830586478501,41.70468604333382,0.12223964513882442,high,clear,daylight,car,1,dry,straight,23,31.853392430741895
53.24716102722883,33.122271486522095,0.1601216218151865,medium,rain,daylight,car,1,dry,straight,20,29.779807097698498
60.00791938284896,39.11511652785611,0.02231656972401754,high,clear,dark_lights_on,truck,1,dry,straight,23,49.2057780237553
69.01810123393672,49.921629540151564,0.9512419465733771,medium,fog,daylight,car,1,dry,straight,21,100.0
38.34217775799687,25.647496096878598,0.05597897981695165,high,clear,dark_lights_on,car,1,dry,straight,21,28.812351410096788
25.557285702941428,27.17733700962343,0.044267138180089705,low,clear,daylight,car,1,dry,straight,4,3.8910312400846188
51.74194725762625,31.29247982482511,0.14964866304630753,low,clear,dark_lights_on,car,1,dry,curve,10,50.06301248193488
41.689313611287616,16.0,0.15409559150658086,medium,clear,daylight,motorcycle,1,dry,curve,21,39.59743371395581
52.37789703529034,36.656940901010564,0.1158996870930954,high,rain,dark_no_lights,car,0,dry,straight,13,40.092739067414385
57.78329521773793,16.0,0.29558734388878044,medium,rain,daylight,car,1,dry,straight,0,37.41031431763395
53.2012738646548,35.63671175519143,0.14540467095094933,low,clear,dark_lights_on,motorcycle,1,dry,straight,23,45.89358316923132
81.78701301706118,45.383477073623,0.18816559206925718,medium,clear,daylight,truck,1,dry,curve,4,65.98521394467134
64.90117146903481,29.277482472273974,0.25728718834781444,medium,clear,daylight,car,1,dry,curve,23,42.47817693092897
64.50711539416243,55.12539044224245,0.005068710701882482,low,fog,daylight,motorcycle,1,dry,straight,2,48.04335364188172
69.33310716065102,17.473989206978146,0.16909385850174047,medium,clear,dark_lights_on,car,0,dry,curve,21,60.95348136619801
42.917503233288464,49.295128179581994,0.4311685941682137,high,clear,daylight,car,1,dry,curve,0,69.38411692844025
75.58667681130403,43.10164467688305,0.0035083405794010623,high,clear,daylight,car,0,wet,straight,16,66.15510914599498
58.863535701968104,16.0,0.10389999541795772,low,clear,daylight,car,1,dry,straight,19,34.32723503644124
70.05720925861819,67.52953158848639,0.5213537141152593,low,rain,dark_lights_on,car,1,dry,straight,11,99.78264470647848
43.92214150439767,34.235056573952406,0.08712953127306727,low,rain,daylight,car,1,dry,straight,12,39.112441128586255
36.693618509759034,24.47019173413242,0.12276697531025878,low,clear,daylight,car,1,dry,straight,5,23.618147352823193
72.26834487037543,18.114953662591798,0.7984449031220816,low,clear,daylight,car,1,wet,straight,2,100.0
65.64614289146274,32.359783668083914,0.04445974639256211,medium,clear,dark_no_lights,car,0,dry,straight,10,44.40552047741524
46.46922668463735,33.47111753132048,0.013496343298191524,low,snow,daylight,motorcycle,1,dry,curve,10,35.75038140879666
46.95505378087958,36.23174634247597,0.3923993974408707,high,clear,daylight,car,1,dry,curve,20,57.097173956209616
76.88152176622154,31.426446125312477,0.4056969794332994,high,clear,daylight,car,1,dry,straight,9,79.00782198084198
42.15882160699008,42.59870372138112,0.1277612840618207,low,clear,daylight,car,0,wet,straight,10,44.63447166381624
84.64009429883944,30.348442008041044,0.1443946061799165,high,clear,daylight,car,1,dry,straight,15,55.38784697337918
46.49068898028197,16.0,0.36134177490845465,medium,clear,daylight,car,1,dry,straight,19,43.903483811947
69.57587888412574,33.207662052204306,0.2683097095241231,medium,clear,dark_lights_on,bus,0,dry,straight,9,53.65113686012251
55.07072286376523,16.0,0.06161750488507714,low,rain,daylight,car,1,dry,straight,11,32.604290739226364
69.04781146623515,39.24524757069668,0.0034075350947690773,medium,clear,dark_no_lights,motorcycle,1,dry,straight,18,60.12787561175426
51.838289968287114,23.248397236608376,0.1306700046140435,low,clear,daylight,car,1,dry,curve,8,49.705559241018776
57.558106408915584,36.96032425898961,0.3916747562203635,medium,clear,daylight,truck,1,dry,straight,3,71.88635035151002
60.61378763093582,50.76889977829525,0.45235519895650084,low,clear,daylight,car,1,wet,straight,14,91.6221813565746
44.96718816327791,23.615015656784,0.6257439494596885,medium,clear,dark_lights_on,truck,1,dry,straight,22,99.5546611680788
71.11236518130188,47.735075102145416,0.4233260914541559,low,clear,daylight,car,1,dry,curve,20,90.77192975879001
52.30179650292622,29.799325199766162,0.17352085523459415,low,clear,daylight,car,1,icy,straight,6,43.6591109934108
56.571001269899725,56.038337624787026,0.1176153571216086,medium,clear,daylight,car,1,dry,straight,4,28.512375752594462
45.08475938087231,30.618168641621438,0.29819755012370575,medium,clear,daylight,car,1,dry,curve,18,23.71831238969039
21.564995118070343,24.914084173919704,0.2692775723002257,medium,clear,daylight,car,1,dry,straight,21,8.968158296928618
57.13458356099746,43.24686140474346,0.1545001781646409,low,rain,dark_lights_on,car,1,dry,curve,14,35.5127189644312
96.18923132419374,29.77052324451637,0.018275606132014285,high,clear,daylight,motorcycle,0,dry,straight,5,77.06574765580686
71.76906431847036,24.902605830451897,0.5209580142669382,medium,clear,daylight,car,1,dry,curve,19,100.0
59.71109430398408,29.265921791554504,0.12161513386270509,low,clear,dark_lights_on,car,1,dry,straight,14,22.051912249411536
56.05663756187599,34.46472161380398,0.09030195023806786,medium,clear,daylight,car,1,dry,curve,16,44.23728297040563
60.33698839218069,51.10616157493825,0.19861675081638755,medium,rain,dark_no_lights,car,0,wet,straight,18,78.9096326149496
68.20678672762816,16.0,0.22407219389392694,low,clear,daylight,car,1,dry,straight,2,39.904201328876866
42.28780777036732,35.27696790740505,0.047318698784428063,medium,rain,dark_lights_on,car,1,dry,straight,17,31.928674759487365
76.71482542003308,42.49884313584852,0.3627259926649511,high,clear,dark_no_lights,car,1,dry,straight,9,98.74832148748787
70.73071973161866,37.32138289990155,0.06848034247920842,medium,fog,dark_lights_on,car,1,dry,straight,14,55.2481048167135
70.77278588561902,50.71838203320241,0.04132709399492195,low,snow,daylight,car,1,dry,straight,17,60.03653558399577
66.57713608214591,34.10785604289771,0.10430986784847376,high,clear,daylight,truck,1,dry,straight,23,28.06084761363935
60.294249865409846,32.78538269376866,0.26228196963423767,low,rain,daylight,car,1,dry,straight,14,36.93275561860326
70.09291853950229,42.10795456416012,0.6731168939906143,high,clear,daylight,car,1,wet,straight,23,100.0
68.87721200612067,36.191765779416194,0.33139110491828744,low,fog,daylight,car,1,wet,straight,18,100.0
54.68938933588464,30.315095140634348,0.5638467866651881,medium,rain,daylight,car,1,wet,straight,19,85.41946605121694
51.39597340654649,41.19372847503656,0.030305512260416535,medium,snow,daylight,car,1,dry,straight,4,57.57636352730653
61.527844428929804,27.169660481400257,0.01476737384403442,low,clear,daylight,bus,1,dry,straight,10,50.150488579991304
83.23530227242782,27.665874175768074,0.1631555320805833,medium,rain,dark_lights_on,bus,0,wet,curve,8,63.32557928747124
41.41339386519149,28.664071738812638,0.06858187739011246,medium,clear,dark_lights_on,car,1,dry,straight,4,12.994186708045884
37.9871210137134,51.236829921996886,0.3521160927082815,low,clear,daylight,car,0,dry,curve,10,76.45626649571146
62.47141261854775,16.0,0.2229409387699418,medium,clear,dark_lights_on,truck,1,dry,straight,21,38.410936118574575
60.76331552784027,39.74718601715531,0.7062258906838591,medium,fog,daylight,car,1,wet,curve,6,100.0
62.60012496555612,35.41126177040267,0.058818476459558934,low,clear,daylight,car,1,dry,curve,1,51.66232071818327
63.659297968627506,16.0,0.13302241814497123,high,clear,daylight,car,1,dry,straight,19,23.16839522563852
56.65196618047792,38.716721349632024,0.13912624361576667,high,clear,dark_lights_on,car,1,dry,straight,21,35.404146875795355
82.34795157903123,40.709023901978384,0.054670853447998546,low,clear,daylight,bus,1,dry,straight,19,41.76697184057234
35.98644032285227,42.0756707762888,0.17836518977285176,medium,fog,daylight,motorcycle,1,dry,straight,20,21.82161022758909
47.57254462829631,16.0,0.1171407221817878,low,rain,daylight,car,1,dry,straight,18,37.63359151761862
58.45117859776429,51.39667294225326,0.11837877775842463,medium,clear,daylight,motorcycle,1,dry,straight,17,45.44552041404478
35.35216783268749,26.14715954378191,0.09011445667436607,high,clear,daylight,car,1,dry,straight,15,0.0
57.362183933518935,43.238812961038114,0.0034148584127949508,low,clear,daylight,truck,1,dry,straight,0,48.23157247724404
84.92205248592028,43.892885368187436,0.14766876134983925,high,clear,daylight,car,0,dry,straight,2,72.88435456836972
60.313297324439425,24.479634972568483,0.08166819861087021,medium,clear,dark_lights_on,car,1,dry,straight,8,35.10024425659003
63.460513585780255,42.92551942821861,0.00026414815571696083,low,clear,daylight,car,0,dry,straight,16,56.69022159047914
41.097528522411295,30.3740811090517,0.07361759587272673,high,clear,daylight,car,1,dry,straight,7,15.002259568864796
50.75457887940784,16.0,0.06532015728584012,medium,clear,daylight,car,1,dry,straight,20,36.210891573420184
54.37205429514094,49.01290310633335,0.09999301380949124,medium,clear,daylight,car,0,dry,straight,15,16.956416396911795
55.23427354865649,25.699460443805123,0.028278612002891945,medium,clear,daylight,bus,1,wet,straight,11,31.719656817025502
79.22465692505654,24.746078447143347,0.1417268272068763,low,clear,daylight,truck,1,dry,straight,3,79.22414547779928
68.36536591087687,30.163209583559336,0.23581724699911844,low,clear,daylight,car,0,dry,straight,4,63.873458359069794
43.32813064594452,38.26684070392866,0.1989507874282883,high,snow,daylight,truck,1,wet,straight,6,38.86433555598384
63.697571676480074,34.31275507013477,0.32567822663621143,medium,clear,daylight,truck,1,dry,curve,23,79.9931583105859
67.47332622745178,41.576803096486046,0.12029902324250162,high,clear,daylight,car,1,dry,straight,17,26.308048725561342
77.102235577819,18.92612760165609,0.14641574692607576,low,clear,dark_lights_on,car,1,dry,straight,21,48.10744288994035
83.70811029852561,26.091363554831183,0.33256978516232466,medium,rain,daylight,truck,1,dry,straight,19,78.09130633520768
44.77358712258197,33.608035132141595,0.11161879907659492,high,rain,daylight,car,1,dry,curve,13,30.655509741569432
47.83713733184493,57.77464751190447,0.24186364640685018,low,rain,daylight,car,1,dry,curve,7,30.04191655875551
41.136332116280755,33.634249539034904,0.11404520463733228,low,clear,daylight,car,1,dry,straight,12,28.399446947950704
56.48970211339528,48.02266716393958,0.10816633198264534,medium,clear,daylight,car,1,dry,straight,3,28.999174156554588
66.99537561669501,35.46266202541181,0.28559469834957385,low,rain,daylight,truck,0,dry,straight,11,51.838316576618325
74.81001774883653,29.19609635074918,0.038434846792089424,low,clear,dark_lights_on,car,1,dry,straight,2,55.68256058809544
58.86073464536216,32.03930691062671,0.08267505380310802,high,fog,dark_no_lights,truck,1,dry,straight,4,50.703070111263806
55.202287151177345,32.97896345565343,0.050764957912613144,high,clear,daylight,motorcycle,1,dry,straight,3,32.67279600506101
62.27636988373111,42.243748867528865,0.08897947093250193,medium,clear,daylight,car,1,dry,straight,14,47.7294408955909
47.472856475549655,51.495335210918654,0.05237033298898175,medium,rain,daylight,motorcycle,1,dry,straight,4,49.1792097176634
91.3430808254216,39.31617017223585,0.1732172808052611,high,clear,daylight,car,0,dry,straight,8,66.79068285845841
35.885084593229124,49.244932144901064,0.3200666993560832,medium,clear,daylight,car,0,dry,curve,13,61.361589964510166
62.77110868343587,23.422523148443773,0.3089296294639711,low,clear,daylight,motorcycle,1,icy,straight,15,100.0
90.35409328844459,30.024433894231635,0.09066894122663091,low,rain,daylight,car,1,dry,straight,2,73.36409664150672
60.10199766839997,26.308369589507997,0.8976625093515507,low,clear,daylight,motorcycle,1,dry,straight,14,100.0
57.14941447497758,38.77333509049823,0.18020869521588437,low,clear,daylight,car,1,wet,curve,17,49.96353515931915
54.63831865784359,30.692499377847035,0.10196532517887934,low,clear,daylight,motorcycle,1,dry,straight,17,31.497905784874483
57.29412477356388,43.757275244410344,0.3610167033744455,low,fog,daylight,car,1,wet,straight,13,87.84338753942568
80.59272712014796,23.827979460410702,0.26177336179497507,low,fog,daylight,car,1,dry,straight,6,57.03298856871617
26.822071330057398,35.516371679855375,0.2766799802818647,low,clear,daylight,car,1,wet,straight,19,14.480876659029231
83.00150551944489,43.242294932147075,0.04366586907788648,medium,clear,daylight,car,1,dry,straight,5,55.891756395562886
38.64064271324783,16.0,0.126344315167829,low,clear,daylight,car,1,dry,straight,15,14.248901677451261
56.00021506148378,60.45957568796244,0.3958513879841677,medium,clear,daylight,car,1,wet,curve,21,78.8543875942398
53.56133369552008,31.602177381441493,0.14025119669541827,low,rain,daylight,car,1,dry,straight,18,38.30170956884648
68.8282990465608,16.0,0.23005654773148418,high,clear,daylight,car,1,wet,straight,8,43.00454409089812
36.02813472174378,36.89712678292143,0.17731422008329584,high,clear,daylight,car,1,dry,straight,19,11.844141565815406
66.93258999122914,35.40132161567781,0.3694841899074567,medium,clear,daylight,car,1,dry,straight,0,75.40841555715116
90.36464434930278,34.01726744513008,0.0669717429428665,medium,clear,daylight,truck,1,dry,straight,17,58.16301199554832
39.55238993110784,46.89429335512,0.17135700734636966,high,clear,daylight,truck,1,wet,straight,20,39.503639031668655
62.84559251415593,43.96933965712467,0.026303180562968143,low,clear,daylight,car,1,dry,straight,13,46.360823581596364
50.070267333050865,38.57451429228614,0.2343726275187319,high,rain,daylight,car,1,dry,curve,13,16.730107478608005
66.38830809289554,40.40186760735977,0.26332965990496904,medium,clear,dark_lights_on,car,1,dry,straight,7,30.394371388170487
60.28721666123628,33.747698606742965,0.008756382733460305,medium,clear,dark_lights_on,car,1,wet,straight,22,30.477075662888797
50.37769636433536,56.305890190880575,0.22527335944747404,low,clear,daylight,car,1,dry,straight,16,25.75525065602767
67.3180842730661,17.2496477797068,0.1071227841934414,medium,snow,daylight,car,1,dry,straight,17,61.03066220518516
87.06522164680115,36.67582009059076,0.02649995666549648,medium,clear,daylight,car,1,dry,straight,14,46.49203236317707
57.13644312409052,35.78029557426536,0.10891355752494032,medium,snow,daylight,car,1,dry,straight,9,47.70164800650286
70.79636913222274,44.759364872775116,0.04319211458040864,medium,rain,daylight,car,1,dry,straight,19,53.44673184123415
40.60090563193255,24.873753470901207,0.10742007092460551,low,rain,daylight,car,0,dry,straight,15,16.0979207478533
45.65345434772987,16.0,0.09701176740407169,low,clear,daylight,truck,1,dry,straight,6,26.649747770472754
67.08609416820566,36.88187619317832,0.268181338202245,medium,clear,daylight,truck,1,dry,straight,16,31.174220793273527
82.26174042803947,38.37476590662325,0.2976349064120229,low,clear,daylight,truck,0,dry,straight,4,61.5304505240522
65.3342002317849,52.87519291337179,0.18680371633820902,low,clear,dark_lights_on,car,1,dry,straight,17,43.61236686186257
55.30412954215269,19.755655444098966,0.004589629658078519,low,snow,dark_no_lights,car,0,wet,straight,13,54.936072227894556
59.98937108135031,48.85632520060064,0.5347943423220721,low,clear,dark_no_lights,car,1,dry,straight,17,99.51543831305449
41.243883990454236,63.40897236832546,0.2318210998853566,medium,clear,daylight,car,1,dry,curve,17,10.765592030448449
69.0677298953305,30.466821349730274,0.006958758870375299,low,clear,daylight,car,1,dry,straight,14,32.18710037458141
73.23499593485114,19.50869336608131,0.3416670929699268,high,rain,daylight,truck,0,dry,curve,10,100.0
53.218645007503795,30.116307603519545,0.04469526001328622,medium,clear,dark_lights_on,bus,1,dry,straight,4,36.83142403865672
52.94936778360748,35.168059608456566,0.17312959485423207,medium,clear,daylight,motorcycle,0,wet,straight,15,39.87944321518242
63.98817344478073,41.765454500082974,0.12570962098248728,low,clear,dark_lights_on,motorcycle,1,dry,straight,7,45.78370837231075
53.44920395939107,27.90326324194343,0.10888985052180725,medium,rain,daylight,car,1,dry,straight,12,30.55004031876086
59.008010780612665,53.6623824097681,0.4409351499240205,medium,clear,daylight,motorcycle,1,dry,straight,21,86.58927297043795
91.49582683749773,21.62561221990326,0.11502351650499794,high,clear,daylight,truck,1,dry,straight,16,64.09277362669918
56.29461448881005,16.0,0.015666725936789427,medium,clear,daylight,car,0,wet,straight,8,65.65153285619462
54.62489771968167,48.28052509144781,0.5861340049731999,medium,fog,dark_no_lights,car,0,dry,straight,14,100.0
50.286872915472614,16.0,0.5064883031586522,high,clear,daylight,car,0,dry,straight,6,97.82824814024629
71.16287957249905,32.55044277352741,0.23067665490619974,low,rain,dark_lights_on,car,1,dry,straight,17,39.81676954335612
57.28163740172845,72.41217355049656,0.12618195905066118,low,clear,daylight,car,0,dry,straight,13,41.126849260301114
50.25940442517861,34.85547736448082,0.019491580950633837,medium,clear,daylight,truck,1,dry,straight,7,28.28926221975814
79.81956048409518,21.550788191645005,0.3128433156772864,low,clear,dark_no_lights,car,1,wet,curve,1,99.68597288989218
81.29404506770456,34.311230434558475,0.01569566784577317,low,clear,daylight,car,1,dry,straight,17,52.80639299145529
50.99364651391942,34.3903905365656,0.014213501173923941,medium,clear,dark_no_lights,car,1,dry,straight,3,45.8475841810654
32.00190072959076,36.927799284237395,0.15417152041609275,low,clear,daylight,car,1,dry,straight,23,21.27995371278443
75.11270534755383,42.947155785915434,0.03490121313720591,medium,clear,daylight,car,1,wet,straight,22,56.79044789365766
49.73055261359994,22.53066597958713,0.001552060146897712,high,clear,daylight,motorcycle,1,wet,straight,1,43.37292603588992
71.85938398744153,55.250576662841524,0.11002192386285133,low,clear,dark_lights_on,car,1,wet,curve,9,56.9433972931099
30.448442734322466,37.94137141247141,0.029518467279644297,low,rain,daylight,bus,1,dry,curve,5,23.413803697389504
73.38896007448963,43.721528556821646,0.03499343301755969,low,rain,daylight,car,1,dry,straight,10,43.477767735068376
41.83242106078828,27.46220720293229,0.016005846612186396,low,clear,dark_no_lights,car,1,dry,straight,19,29.568642084005486
70.96146178599787,50.4365856439464,0.04590622009881788,low,clear,daylight,truck,1,dry,straight,9,59.5720155013979
60.21409601754651,31.915371094243223,0.2513932839683747,low,fog,dark_lights_on,bus,1,dry,straight,16,40.05537885940805
45.690908709050326,38.33063016192238,0.33102026657178535,medium,rain,daylight,car,1,dry,straight,23,66.80081300073466
53.894455306098294,23.80272707375469,0.12049085389229096,low,snow,daylight,motorcycle,1,dry,straight,7,62.93812214868342
70.29477685435052,23.036820483174477,0.14126829509200423,medium,clear,daylight,car,1,dry,straight,5,47.44473259545548
61.58841679672852,43.25846367743459,0.00664002187860505,high,clear,daylight,car,1,dry,straight,15,33.1556981215468
68.76619470708727,29.676718037511367,0.014367152027500153,medium,clear,daylight,car,0,dry,straight,9,62.09704995927089
89.64660876773229,24.754122949947476,0.05956472509228461,medium,clear,daylight,car,1,dry,straight,22,56.102863394346414
36.53637582433423,27.281799895675633,0.15700794653629124,low,clear,daylight,car,1,dry,straight,18,16.537953723061403
84.25818862452937,43.38743686060906,0.2690697570756964,medium,clear,daylight,car,1,dry,straight,3,66.26579607460388
61.565339062848196,27.45154566555667,0.18577545286678337,low,clear,daylight,car,0,dry,straight,1,44.13483170485241
46.51823927515308,33.58814082077403,0.09955814138735375,low,clear,daylight,car,0,dry,curve,19,39.20049116577121
40.04529561391515,35.18033300344516,0.02518614404059082,high,clear,daylight,car,0,dry,straight,1,22.076789829772096
57.163194138344494,16.0,0.303529725549096,low,clear,dark_no_lights,motorcycle,1,dry,straight,11,64.53193250635591
73.82475167886689,17.346483135517783,0.09044407507078461,low,rain,daylight,car,1,dry,curve,3,41.96901480544211
58.08676319433699,39.03533467097075,0.2664021594165835,high,rain,daylight,car,1,wet,straight,15,29.157612757422974
82.66732395371021,26.155647666167635,0.1438895422164364,high,clear,daylight,bus,1,dry,straight,1,48.264164112940605
38.23236464922662,47.68069893536502,0.26838817905374873,low,snow,daylight,car,1,dry,straight,15,34.09643469840273
59.81866578230918,46.60168525100653,0.4756548414120498,low,clear,daylight,car,1,wet,straight,14,92.27582664758857
41.214098333803214,43.630023996265244,0.5077362234526018,medium,clear,dark_no_lights,car,1,dry,straight,13,76.26715420065594
65.45447823937452,56.837261447751175,0.15318950683493976,medium,snow,dark_lights_on,car,0,dry,straight,10,51.86374938663931
73.3033108514595,34.002928067081804,0.14328658620293305,low,clear,daylight,car,1,wet,straight,14,76.513386550868
53.6885730947842,42.78658311084607,0.0617616576777859,medium,clear,daylight,motorcycle,0,dry,straight,23,41.15561882387188
20.936792150592986,27.987188280847626,0.549149888827065,high,clear,daylight,car,1,dry,straight,5,63.18693739376403
62.98422220194742,64.42843895442468,0.12246803013087569,low,clear,dark_lights_on,car,1,wet,straight,23,54.88697359404168
66.55107827600264,58.80360382923223,0.027299440524551306,high,clear,daylight,car,1,dry,straight,15,38.28623665641108
66.06442132442547,35.142565214213505,0.11337513557502737,high,clear,dark_lights_on,car,1,dry,straight,0,34.24222722059826
78.53673287733231,39.63903475886231,0.027176144367823812,low,clear,daylight,motorcycle,0,dry,straight,10,54.886722140252665
43.93419480526427,51.31157119237767,0.1396446822720968,medium,rain,dark_lights_on,truck,1,dry,straight,13,21.46415427246848
70.20324158175674,33.23432594223072,0.16477673188229505,low,clear,dark_lights_on,car,1,dry,straight,1,41.72387867701441
77.88761268716962,27.120511150403544,0.08242417014897313,medium,clear,daylight,motorcycle,0,icy,curve,23,84.40919595690353
33.32118623990225,45.48787701208259,0.014869424753342263,medium,clear,daylight,motorcycle,1,dry,straight,15,22.006074949299865
64.79477738878465,35.94127095300404,0.5747154440734507,low,rain,daylight,car,1,dry,curve,3,100.0
52.43730253488493,37.195933395743126,0.296872407731202,medium,rain,dark_lights_on,bus,1,dry,straight,13,27.8605417675436
58.77715990347531,24.988743883184412,0.3651225112495767,high,rain,dark_lights_on,truck,1,dry,straight,15,84.74972833758332
65.21514725307505,16.0,0.09141539410543376,low,clear,daylight,car,0,dry,straight,14,39.43546769061212
52.691571538296714,37.83370891854921,0.2861169978964299,low,clear,daylight,car,1,dry,straight,1,27.407974164129993
49.86437881257582,45.8595444979304,0.13286254177442966,low,clear,dark_lights_on,motorcycle,1,wet,curve,12,35.46738660480452
60.512286262320366,32.2903190110875,0.04489976595937984,medium,clear,daylight,car,1,wet,straight,16,63.24007290583192
43.69131091705796,52.2371542347064,0.02657452236958191,high,clear,dark_lights_on,truck,1,dry,straight,19,7.956518096103542
43.712623066722216,26.553004095013467,0.08463954188998572,high,snow,dark_lights_on,car,1,dry,curve,9,31.7839152282543
70.19059924434755,22.343546540408962,0.02959611020070818,medium,clear,dark_lights_on,car,1,dry,straight,14,55.69552817781635
42.76808947262016,34.19323631364642,1.2718084511910255,medium,fog,daylight,car,1,dry,straight,16,100.0
69.99468751363818,34.00888909578451,0.0100879928169658,low,clear,daylight,car,0,dry,straight,7,53.72978904011926
66.93886939280927,44.23962477602267,0.11637254499960503,low,fog,daylight,car,1,dry,straight,1,54.78063862882662
34.11289906814105,25.700446111232182,0.12033013357894783,medium,clear,dark_lights_on,motorcycle,1,dry,straight,23,16.22990758304394
49.83653021496517,51.41713084177878,0.07151562135684335,medium,fog,daylight,car,1,dry,curve,0,28.67179632820534
77.91164104571058,58.60300355009905,0.1694236393021194,medium,clear,daylight,car,1,wet,straight,22,47.29085617120166
45.28251703290478,34.5302716763799,0.03249837989062849,high,fog,daylight,car,1,dry,straight,22,23.544854682550834
53.033936065359185,49.99652504221182,0.3064142616240726,medium,clear,daylight,car,1,dry,straight,4,65.91619629803546
66.93091339877844,22.32203515249688,0.08082751341046283,medium,clear,dark_lights_on,motorcycle,1,dry,straight,2,47.107382709703984
71.75085763923893,47.90265849418299,0.17897562036302422,low,clear,daylight,motorcycle,1,dry,straight,21,64.57107173061725
56.22691670933256,47.56731690271355,0.25150231028496256,high,clear,daylight,car,1,dry,straight,10,29.453696874898046
51.03734707962538,45.36124736227855,0.4397209176649926,medium,clear,daylight,car,1,dry,straight,15,58.70685973013441
81.33554792547761,34.813242933556474,0.36131871424028594,high,snow,dark_lights_on,car,1,dry,straight,20,81.57203508995485
86.08349495696368,16.0,0.18745641741831404,medium,clear,daylight,car,1,wet,straight,8,55.21764580716339
74.68287076172693,27.299274276174447,0.0983331309075871,medium,rain,daylight,motorcycle,1,wet,straight,3,56.583818398388104
61.27977213847536,27.489007787784775,0.1399154297437951,medium,clear,daylight,car,0,dry,straight,8,42.75251833734661
47.8760141753861,23.260940743274272,0.29283802927793084,low,clear,daylight,car,1,dry,straight,13,33.78338784210869
47.54333390165152,36.46691605456479,0.42000321882377656,medium,clear,daylight,car,0,dry,straight,9,80.13199686018893
67.83771157898636,29.972438653745186,0.02191430237776583,high,fog,daylight,bus,1,dry,curve,21,38.727303595854416
66.27597331333025,25.104655882819735,0.09717986379205638,low,clear,daylight,bus,1,dry,straight,15,49.913105884022684
81.02397889419645,22.294398221026164,0.299325978256171,low,clear,daylight,bus,1,dry,straight,8,47.96690658095552
69.75675138804209,26.413844174177257,0.11300419082032571,medium,clear,daylight,motorcycle,1,dry,curve,2,54.21616116428605
37.45379547360273,48.45799054219914,0.08076162555161488,low,clear,dark_lights_on,motorcycle,1,dry,straight,0,22.0024596860158
75.77921426584378,27.06769934447007,0.10597542356658754,medium,clear,daylight,motorcycle,1,dry,straight,21,55.34473134360463
45.02909059028381,28.82073552280073,0.1846856017423987,medium,clear,daylight,truck,1,dry,straight,19,31.329383025079434
54.24043092071473,29.519628619721043,1.7086500840809788,low,clear,daylight,bus,1,dry,straight,10,100.0
63.75300309377542,39.067922165713036,0.13584586855395342,high,clear,dark_lights_on,car,0,wet,curve,19,45.551542898044126
89.93501234675946,40.474993862342394,0.046763683842143085,medium,rain,daylight,car,1,dry,straight,19,58.743387483982694
106.64877834008041,16.0,0.035549584431863894,high,clear,dark_lights_on,car,1,dry,straight,0,67.66730880728927
69.10084588704274,47.259622565931295,0.008654529708521305,medium,fog,daylight,car,1,dry,straight,4,52.8307567468623
57.25205071919418,52.236416410925045,0.16365921121945204,high,clear,daylight,motorcycle,0,dry,straight,8,53.47056987715062
68.01758472720826,22.39776155165997,0.15730356874373852,low,clear,daylight,truck,1,dry,straight,2,42.352483809394094
73.31483138810754,23.332421063181982,0.045941491029900576,low,clear,daylight,car,1,dry,curve,11,53.1508927262676
55.189985616642126,29.596959346660743,0.23770482143476013,low,clear,daylight,car,1,dry,straight,17,37.1660678430264
86.92817033868484,25.927951766520742,0.27026811817103374,medium,clear,daylight,bus,0,dry,straight,1,59.93086531363286
63.45106138787103,37.687122487359275,0.059977438669817085,high,clear,daylight,car,1,dry,straight,9,34.33085791599499
67.46614633637091,16.0,0.08434931618338043,medium,clear,daylight,car,0,dry,straight,6,48.759424743502834
69.98886378081693,21.584868703559124,0.9306972118226504,high,clear,dark_lights_on,motorcycle,1,dry,straight,21,100.0
66.32379915921683,53.47036640209889,0.09376549395074779,low,clear,daylight,car,0,dry,curve,17,49.881836999534066
72.58410750704418,23.861360391823787,0.28609244917539944,low,clear,daylight,car,0,dry,straight,15,46.501883315571604
50.741202201796156,49.9211393372351,0.12056092804315577,high,rain,daylight,car,1,dry,straight,12,27.84636552201734
